date,product_id,stock_open,consumed_qty,stock_close
2024-05-31,17,6.6234,4.3446,11.2788
2024-05-31,18,6.8881,4.2572,11.6309
2024-05-31,19,5.9543,4.1077,9.8466
2024-05-31,20,4.301,3.7135,6.0875
2024-05-31,21,6.2298,5.2866,14.9432
2024-05-31,22,10.2376,4.2536,5.984
2024-05-31,23,7.6938,2.811,4.8828
2024-05-31,24,4.1122,1.69,2.4222
2024-05-31,25,1.2486,0.3426,0.906
2024-05-31,26,0.7558,0.3947,0.3611
2024-05-31,27,1081.2513,692.0568,1789.1945
2024-05-31,28,471.2911,168.0023,303.2888
2024-05-31,29,2255.3224,996.6209,1258.7015000000001
2024-05-31,30,1358.8181,991.9136,366.9045
2024-06-01,1,2.7198,1.7944,0.9254
2024-06-01,2,3.4976,1.3479,2.1497
2024-06-01,3,2.7217,1.6362,1.0855
2024-06-01,4,1.8074,0.9058,0.9016
2024-06-01,5,0.8079,0.8079,0.0
2024-06-01,6,0.909,0.909,0.0
2024-06-01,7,0.3617,0.1678,0.1939
2024-06-01,8,37.366,37.366,0.0
2024-06-01,9,24.8135,12.141,12.6725
2024-06-01,10,20.5854,8.4347,12.1507
2024-06-01,11,27.1123,23.8814,3.2309
2024-06-01,12,3.1796,2.2291,0.9506
2024-06-01,13,1.9208,1.9208,0.0
2024-06-01,14,27.4895,20.7866,6.7029
2024-06-01,15,8.9489,6.8759,2.073
2024-06-01,16,16.6482,8.4878,8.1603
2024-06-01,17,11.2788,6.251,5.0277
2024-06-01,18,11.6309,5.4562,6.1746
2024-06-01,19,9.8466,5.3012,4.5454
2024-06-01,20,6.0875,2.8212,3.2663
2024-06-01,21,14.9432,6.8781,8.0651
2024-06-01,22,5.984,5.4461,0.5379
2024-06-01,23,4.8828,2.6211,2.2617
2024-06-01,24,2.4222,2.4222,0.0
2024-06-01,25,0.906,0.4948,0.4112
2024-06-01,26,0.3611,0.3611,0.0
2024-06-01,27,1789.1945,804.876,984.3184
2024-06-01,28,303.2888,196.5242,106.7647
2024-06-01,29,1338.7177,1072.7954,265.92229999999995
2024-06-01,30,821.4916,1076.871,0.0
2024-06-02,1,0.9254,0.9254,5.5
2024-06-02,2,2.1497,2.0312,4.6185
2024-06-02,3,1.0855,0.9825,3.103
2024-06-02,4,0.9016,0.9016,2.5
2024-06-02,5,0.0,0.0,2.0
2024-06-02,6,0.0,0.0,2.0
2024-06-02,7,0.1939,0.1512,0.5427
2024-06-02,8,0.0,0.0,80.0
2024-06-02,9,12.6725,12.6725,32.0
2024-06-02,10,12.1507,12.1507,27.0
2024-06-02,11,3.2309,3.2309,56.0
2024-06-02,12,0.9506,0.9506,6.0
2024-06-02,13,0.0,0.0,5.5
2024-06-02,14,6.7029,6.7029,58.0
2024-06-02,15,2.073,2.073,18.0
2024-06-02,16,8.1603,8.1603,22.0
2024-06-02,17,5.0277,5.0277,15.0
2024-06-02,18,6.1746,5.8986,15.276
2024-06-02,19,4.5454,4.5454,13.0
2024-06-02,20,3.2663,2.484,7.7823
2024-06-02,21,8.0651,8.0651,20.0
2024-06-02,22,0.5379,0.5379,13.0
2024-06-02,23,2.2617,2.2617,9.5
2024-06-02,24,0.0,0.0,8.0
2024-06-02,25,0.4112,0.4112,1.5
2024-06-02,26,0.0,0.0,1.5
2024-06-02,27,984.3184,836.2085,2298.1099
2024-06-02,28,106.7647,106.7647,600.0
2024-06-02,29,351.0883,1077.7251,0.0
2024-06-02,30,0.0,1075.7571,0.0
2024-06-03,1,5.5,0.0,5.5
2024-06-03,2,4.6185,1.8429,2.7756
2024-06-03,3,3.103,0.6375,2.4655
2024-06-03,4,2.5,0.7256,1.7744
2024-06-03,5,2.0,0.3956,1.6044
2024-06-03,6,2.0,0.4754,1.5246
2024-06-03,7,0.5427,0.0826,0.46
2024-06-03,8,80.0,24.611,55.389
2024-06-03,9,32.0,9.0034,22.9966
2024-06-03,10,27.0,8.3016,18.6984
2024-06-03,11,56.0,16.0857,39.9143
2024-06-03,12,6.0,2.6711,3.3289
2024-06-03,13,5.5,1.0444,4.4556
2024-06-03,14,58.0,17.259,40.741
2024-06-03,15,18.0,4.5473,13.4527
2024-06-03,16,22.0,7.2039,14.7961
2024-06-03,17,15.0,4.2171,10.7829
2024-06-03,18,15.276,0.0,15.276
2024-06-03,19,13.0,2.9103,10.0897
2024-06-03,20,7.7823,1.8204,5.9619
2024-06-03,21,20.0,10.1295,9.8705
2024-06-03,22,13.0,2.9357,10.0643
2024-06-03,23,9.5,2.1755,7.3245
2024-06-03,24,8.0,2.9674,5.0326
2024-06-03,25,1.5,0.2457,1.2543
2024-06-03,26,1.5,0.4068,1.0932
2024-06-03,27,2298.1099,844.5306,1453.5793
2024-06-03,28,600.0,179.0875,420.9125
2024-06-03,29,2900.0,1203.9422,1696.0578
2024-06-03,30,1800.0,1193.2526,606.7474
2024-06-04,1,5.5,1.8725,3.6275
2024-06-04,2,2.7756,1.0636,1.712
2024-06-04,3,2.4655,0.5669,1.8987
2024-06-04,4,1.7744,0.6241,1.1503
2024-06-04,5,1.6044,0.4487,1.1557
2024-06-04,6,1.5246,0.4745,1.0501
2024-06-04,7,0.46,0.1068,0.3532
2024-06-04,8,55.389,20.3184,35.0706
2024-06-04,9,22.9966,7.4665,15.5301
2024-06-04,10,18.6984,7.6175,11.0809
2024-06-04,11,39.9143,11.3384,28.5758
2024-06-04,12,3.3289,1.8524,4.9765
2024-06-04,13,4.4556,1.4563,2.9994
2024-06-04,14,40.741,15.924,24.817
2024-06-04,15,13.4527,5.5927,7.8601
2024-06-04,16,14.7961,8.0955,6.7006
2024-06-04,17,10.7829,5.9918,4.7912
2024-06-04,18,15.276,4.7436,10.5324
2024-06-04,19,10.0897,4.4213,5.6684
2024-06-04,20,5.9619,0.0,5.9619
2024-06-04,21,9.8705,5.456,15.4145
2024-06-04,22,10.0643,3.0176,7.0467
2024-06-04,23,7.3245,3.7339,3.5906
2024-06-04,24,5.0326,3.2205,6.8121
2024-06-04,25,1.2543,0.6237,0.6307
2024-06-04,26,1.0932,0.5508,0.5425
2024-06-04,27,1453.5793,636.512,817.0673
2024-06-04,28,420.9125,160.4236,260.4889
2024-06-04,29,2164.2122,887.2512,1276.9609999999998
2024-06-04,30,1336.8315,899.3411,437.4904
2024-06-05,1,3.6275,1.3453,2.2823
2024-06-05,2,1.712,1.4908,3.7212
2024-06-05,3,1.8987,0.9744,2.9243
2024-06-05,4,1.1503,0.8137,1.8366
2024-06-05,5,1.1557,0.5322,0.6235
2024-06-05,6,1.0501,0.5862,1.9639
2024-06-05,7,0.3532,0.0868,0.2664
2024-06-05,8,35.0706,26.6302,65.4404
2024-06-05,9,15.5301,8.8897,25.6404
2024-06-05,10,11.0809,6.0202,21.0607
2024-06-05,11,28.5758,18.2889,45.2869
2024-06-05,12,4.9765,1.423,3.5535
2024-06-05,13,2.9994,1.3547,1.6447
2024-06-05,14,24.817,15.6467,45.1703
2024-06-05,15,7.8601,5.4217,14.4383
2024-06-05,16,6.7006,6.7006,17.0
2024-06-05,17,4.7912,4.7912,12.0
2024-06-05,18,10.5324,4.6178,5.9146
2024-06-05,19,5.6684,4.9309,10.2375
2024-06-05,20,5.9619,1.9448,4.0171
2024-06-05,21,15.4145,8.3208,7.0937
2024-06-05,22,7.0467,2.9457,10.601
2024-06-05,23,3.5906,2.0205,8.0701
2024-06-05,24,6.8121,2.6083,4.2038
2024-06-05,25,0.6307,0.4104,1.2203
2024-06-05,26,0.5425,0.3199,1.2225
2024-06-05,27,817.0673,737.0643,1780.003
2024-06-05,28,260.4889,159.4318,451.0571
2024-06-05,29,1319.0882,1113.7236,205.36459999999988
2024-06-05,30,807.5158,1106.4918,0.0
2024-06-06,1,2.2823,1.924,4.3582
2024-06-06,2,3.7212,1.6389,2.0822
2024-06-06,3,2.9243,0.8389,2.0854
2024-06-06,4,1.8366,0.7073,1.1293
2024-06-06,5,0.6235,0.5473,1.5762
2024-06-06,6,1.9639,0.611,1.3529
2024-06-06,7,0.2664,0.1034,0.163
2024-06-06,8,65.4404,24.444,40.9964
2024-06-06,9,25.6404,9.1407,16.4997
2024-06-06,10,21.0607,9.9791,11.0816
2024-06-06,11,45.2869,21.1081,24.1788
2024-06-06,12,3.5535,1.5314,2.0221
2024-06-06,13,1.6447,1.6447,4.0
2024-06-06,14,45.1703,21.6364,23.5339
2024-06-06,15,14.4383,5.6671,8.7712
2024-06-06,16,17.0,6.2044,10.7956
2024-06-06,17,12.0,3.8066,8.1934
2024-06-06,18,5.9146,4.5621,11.3525
2024-06-06,19,10.2375,2.7525,7.485
2024-06-06,20,4.0171,2.3262,6.1909
2024-06-06,21,7.0937,4.9497,15.1439
2024-06-06,22,10.601,3.7672,6.8338
2024-06-06,23,8.0701,1.2828,6.7873
2024-06-06,24,4.2038,3.0037,6.2001
2024-06-06,25,1.2203,0.4776,0.7427
2024-06-06,26,1.2225,0.4766,0.7459
2024-06-06,27,1780.003,914.6298,865.3732
2024-06-06,28,451.0571,0.0,451.0571
2024-06-06,29,2293.6622,1080.4442,1213.2180000000003
2024-06-06,30,1389.5881,1071.5303,318.05780000000004
2024-06-07,1,4.3582,1.5515,2.8067
2024-06-07,2,2.0822,1.4657,3.6165
2024-06-07,3,2.0854,1.0752,1.0102
2024-06-07,4,1.1293,0.5006,2.1286
2024-06-07,5,1.5762,0.4214,1.1548
2024-06-07,6,1.3529,0.7641,0.5888
2024-06-07,7,0.163,0.1047,0.5583
2024-06-07,8,40.9964,29.4432,60.5532
2024-06-07,9,16.4997,10.7759,23.7238
2024-06-07,10,11.0816,10.0933,20.9883
2024-06-07,11,24.1788,20.4283,41.7505
2024-06-07,12,2.0221,1.6973,4.8249
2024-06-07,13,4.0,1.7225,2.2775
2024-06-07,14,23.5339,14.7313,44.8026
2024-06-07,15,8.7712,0.0,8.7712
2024-06-07,16,10.7956,6.9714,16.8242
2024-06-07,17,8.1934,5.1025,12.0909
2024-06-07,18,11.3525,4.1605,7.1919
2024-06-07,19,7.485,3.1484,4.3366
2024-06-07,20,6.1909,2.5886,3.6023
2024-06-07,21,15.1439,5.3349,9.809
2024-06-07,22,6.8338,0.0,6.8338
2024-06-07,23,6.7873,2.3587,4.4286
2024-06-07,24,6.2001,3.0277,3.1724
2024-06-07,25,0.7427,0.3705,1.3721
2024-06-07,26,0.7459,0.1385,0.6075
2024-06-07,27,865.3732,611.6868,1803.6864
2024-06-07,28,451.0571,180.6462,270.411
2024-06-07,29,1400.0392,861.9954,538.0437999999999
2024-06-07,30,844.629,870.6584,0.0
2024-06-08,1,2.8067,2.1999,5.6068
2024-06-08,2,3.6165,1.834,4.7826
2024-06-08,3,1.0102,1.0102,3.5
2024-06-08,4,2.1286,0.8616,1.2671
2024-06-08,5,1.1548,0.5586,1.5962
2024-06-08,6,0.5888,0.5421,2.0467
2024-06-08,7,0.5583,0.1182,0.4401
2024-06-08,8,60.5532,41.8207,82.7324
2024-06-08,9,23.7238,10.6984,13.0254
2024-06-08,10,20.9883,16.0208,26.9675
2024-06-08,11,41.7505,26.4747,57.2758
2024-06-08,12,4.8249,3.5833,6.2416
2024-06-08,13,2.2775,2.2775,5.5
2024-06-08,14,44.8026,22.9515,58.8511
2024-06-08,15,8.7712,0.0,8.7712
2024-06-08,16,16.8242,7.4258,9.3984
2024-06-08,17,12.0909,5.7719,6.319
2024-06-08,18,7.1919,4.5512,15.6408
2024-06-08,19,4.3366,4.3366,13.0
2024-06-08,20,3.6023,2.9385,8.1638
2024-06-08,21,9.809,5.3593,20.4498
2024-06-08,22,6.8338,5.3507,13.4831
2024-06-08,23,4.4286,3.9034,10.0252
2024-06-08,24,3.1724,1.9126,8.2599
2024-06-08,25,1.3721,0.5187,0.8534
2024-06-08,26,0.6075,0.4577,1.6498
2024-06-08,27,1803.6864,816.8945,986.7918
2024-06-08,28,270.411,231.7717,588.6393
2024-06-08,29,2225.9135,1247.5955,978.3180000000002
2024-06-08,30,1361.6107,1240.7401,120.87059999999997
2024-06-09,1,5.6068,2.1213,3.4855
2024-06-09,2,4.7826,1.8936,2.8889
2024-06-09,3,3.5,1.2675,2.2325
2024-06-09,4,1.2671,0.8331,2.4339
2024-06-09,5,1.5962,0.6075,0.9886
2024-06-09,6,2.0467,0.6547,1.392
2024-06-09,7,0.4401,0.1529,0.2873
2024-06-09,8,82.7324,35.9154,46.817
2024-06-09,9,13.0254,11.7883,31.2371
2024-06-09,10,26.9675,10.6828,16.2848
2024-06-09,11,57.2758,19.9043,37.3715
2024-06-09,12,6.2416,2.0876,4.154
2024-06-09,13,5.5,2.1537,3.3463
2024-06-09,14,58.8511,19.952,38.8992
2024-06-09,15,8.7712,6.4065,18.3648
2024-06-09,16,9.3984,9.3984,22.0
2024-06-09,17,6.319,5.0299,15.2891
2024-06-09,18,15.6408,6.397,9.2438
2024-06-09,19,13.0,5.8166,7.1834
2024-06-09,20,8.1638,0.0,8.1638
2024-06-09,21,20.4498,9.5066,10.9432
2024-06-09,22,13.4831,3.5299,9.9532
2024-06-09,23,10.0252,4.6151,5.4101
2024-06-09,24,8.2599,2.6206,5.6393
2024-06-09,25,0.8534,0.7606,1.5929
2024-06-09,26,1.6498,0.4076,1.2421
2024-06-09,27,986.7918,833.9843,2352.8075
2024-06-09,28,588.6393,198.1653,390.474
2024-06-09,29,2941.0403,1086.652,1854.3883
2024-06-09,30,701.4944,1083.5321,0.0
2024-06-10,1,3.4855,1.342,2.1435
2024-06-10,2,2.8889,1.3605,1.5285
2024-06-10,3,2.2325,1.17,1.0625
2024-06-10,4,2.4339,0.9694,1.4645
2024-06-10,5,0.9886,0.5223,1.4663
2024-06-10,6,1.392,0.5528,0.8392
2024-06-10,7,0.2873,0.1534,0.1339
2024-06-10,8,46.817,24.7931,64.0239
2024-06-10,9,31.2371,11.5308,19.7063
2024-06-10,10,16.2848,9.5253,20.7595
2024-06-10,11,37.3715,12.3607,25.0107
2024-06-10,12,4.154,2.7558,4.8982
2024-06-10,13,3.3463,1.3021,2.0443
2024-06-10,14,38.8992,13.6597,25.2395
2024-06-10,15,18.3648,4.4145,13.9503
2024-06-10,16,22.0,7.7005,14.2995
2024-06-10,17,15.2891,3.9159,11.3732
2024-06-10,18,9.2438,4.9897,12.2541
2024-06-10,19,7.1834,4.2984,10.385
2024-06-10,20,8.1638,2.5675,5.5963
2024-06-10,21,10.9432,4.297,6.6462
2024-06-10,22,9.9532,3.6904,6.2629
2024-06-10,23,5.4101,2.7344,7.6757
2024-06-10,24,5.6393,2.2597,3.3796
2024-06-10,25,1.5929,0.6099,0.983
2024-06-10,26,1.2421,0.3286,0.9135
2024-06-10,27,2352.8075,758.6887,1594.1188
2024-06-10,28,390.474,179.6436,210.8304
2024-06-10,29,1446.4053,1096.3298,350.0754999999999
2024-06-10,30,1800.0,1092.3964,707.6035999999999
2024-06-11,1,2.1435,1.564,4.5795
2024-06-11,2,1.5285,1.2677,3.7607
2024-06-11,3,1.0625,0.0,1.0625
2024-06-11,4,1.4645,0.7581,2.2063
2024-06-11,5,1.4663,0.2898,1.1765
2024-06-11,6,0.8392,0.6763,1.6629
2024-06-11,7,0.1339,0.0,0.1339
2024-06-11,8,64.0239,37.5243,26.4996
2024-06-11,9,19.7063,8.9449,10.7614
2024-06-11,10,20.7595,0.0,20.7595
2024-06-11,11,25.0107,13.679,44.3318
2024-06-11,12,4.8982,1.7387,3.1595
2024-06-11,13,2.0443,1.8064,4.2378
2024-06-11,14,25.2395,17.6523,45.5872
2024-06-11,15,13.9503,4.7303,9.2199
2024-06-11,16,14.2995,5.7705,8.529
2024-06-11,17,11.3732,5.1344,6.2388
2024-06-11,18,12.2541,3.6402,8.614
2024-06-11,19,10.385,4.6268,5.7582
2024-06-11,20,5.5963,2.2179,3.3784
2024-06-11,21,6.6462,6.6462,16.0
2024-06-11,22,6.2629,5.0763,10.6866
2024-06-11,23,7.6757,2.6918,4.9839
2024-06-11,24,3.3796,3.3796,7.0
2024-06-11,25,0.983,0.4267,0.5563
2024-06-11,26,0.9135,0.4415,0.4721
2024-06-11,27,1594.1188,688.9738,905.1451
2024-06-11,28,210.8304,177.4717,483.3587
2024-06-11,29,2256.8157,1050.7237,1206.092
2024-06-11,30,1234.6444,1040.398,194.2464
2024-06-12,1,4.5795,1.7988,2.7806
2024-06-12,2,3.7607,2.2396,5.5212
2024-06-12,3,1.0625,1.0625,4.0
2024-06-12,4,2.2063,1.075,1.1314
2024-06-12,5,1.1765,0.6308,2.0457
2024-06-12,6,1.6629,0.7807,0.8822
2024-06-12,7,0.1339,0.1339,0.5
2024-06-12,8,26.4996,26.4996,94.0
2024-06-12,9,10.7614,10.7614,37.0
2024-06-12,10,20.7595,15.3612,32.3983
2024-06-12,11,44.3318,29.04,65.2917
2024-06-12,12,3.1595,3.1595,7.5
2024-06-12,13,4.2378,2.2503,6.4876
2024-06-12,14,45.5872,24.6754,69.9118
2024-06-12,15,9.2199,7.3469,20.873
2024-06-12,16,8.529,8.529,27.0
2024-06-12,17,6.2388,5.9444,18.2944
2024-06-12,18,8.614,8.1053,17.5087
2024-06-12,19,5.7582,4.4702,15.2879
2024-06-12,20,3.3784,3.3784,9.5
2024-06-12,21,16.0,7.7151,23.2849
2024-06-12,22,10.6866,6.0581,15.1285
2024-06-12,23,4.9839,4.9839,11.5
2024-06-12,24,7.0,2.9168,4.0832
2024-06-12,25,0.5563,0.5563,2.0
2024-06-12,26,0.4721,0.4721,1.5
2024-06-12,27,905.1451,905.1451,2750.0
2024-06-12,28,483.3587,235.2966,698.0621
2024-06-12,29,1408.2408,1169.302,238.93880000000013
2024-06-12,30,707.1181,1160.9034,0.0
2024-06-13,1,2.7806,1.386,4.3947
2024-06-13,2,5.5212,1.1536,4.3676
2024-06-13,3,4.0,1.0026,2.9974
2024-06-13,4,1.1314,0.5536,2.0778
2024-06-13,5,2.0457,0.4807,1.5651
2024-06-13,6,0.8822,0.7476,1.6345
2024-06-13,7,0.5,0.0827,0.4173
2024-06-13,8,94.0,26.5738,67.4262
2024-06-13,9,37.0,11.6314,25.3686
2024-06-13,10,32.3983,7.5594,24.839
2024-06-13,11,65.2917,20.0221,45.2697
2024-06-13,12,7.5,2.0529,5.4471
2024-06-13,13,6.4876,1.8115,4.6761
2024-06-13,14,69.9118,17.633,52.2788
2024-06-13,15,20.873,5.4643,15.4087
2024-06-13,16,27.0,6.7746,20.2254
2024-06-13,17,18.2944,4.7489,13.5455
2024-06-13,18,17.5087,3.7514,13.7573
2024-06-13,19,15.2879,3.8674,11.4205
2024-06-13,20,9.5,3.5267,5.9733
2024-06-13,21,23.2849,4.6592,18.6257
2024-06-13,22,15.1285,5.5939,9.5346
2024-06-13,23,11.5,3.6835,7.8165
2024-06-13,24,4.0832,2.4879,6.5953
2024-06-13,25,2.0,0.4888,1.5112
2024-06-13,26,1.5,0.421,1.079
2024-06-13,27,2750.0,699.7859,2050.2141
2024-06-13,28,698.0621,146.7408,551.3214
2024-06-13,29,3500.0,909.2317,2590.7682999999997
2024-06-13,30,2100.0,916.7138,1183.2862
2024-06-14,1,4.3947,1.5289,2.8657
2024-06-14,2,4.3676,1.6186,2.749
2024-06-14,3,2.9974,0.9164,2.0811
2024-06-14,4,2.0778,0.8891,1.1887
2024-06-14,5,1.5651,0.517,1.0481
2024-06-14,6,1.6345,0.5901,1.0444
2024-06-14,7,0.4173,0.1023,0.315
2024-06-14,8,67.4262,22.642,44.7842
2024-06-14,9,25.3686,10.1414,15.2272
2024-06-14,10,24.839,7.7005,17.1384
2024-06-14,11,45.2697,19.0705,26.1992
2024-06-14,12,5.4471,2.3906,3.0565
2024-06-14,13,4.6761,1.5807,3.0954
2024-06-14,14,52.2788,16.9738,35.305
2024-06-14,15,15.4087,5.7867,9.622
2024-06-14,16,20.2254,6.4984,13.727
2024-06-14,17,13.5455,4.863,8.6826
2024-06-14,18,13.7573,3.9017,9.8556
2024-06-14,19,11.4205,4.7262,6.6943
2024-06-14,20,5.9733,2.8392,3.134
2024-06-14,21,18.6257,5.8738,12.7519
2024-06-14,22,9.5346,4.2644,5.2702
2024-06-14,23,7.8165,3.5618,4.2548
2024-06-14,24,6.5953,3.761,2.8343
2024-06-14,25,1.5112,0.3343,1.1769
2024-06-14,26,1.079,0.4036,0.6755
2024-06-14,27,2050.2141,620.5317,1429.6824
2024-06-14,28,551.3214,161.3199,390.0015
2024-06-14,29,2578.7161,925.8486,1652.8675
2024-06-14,30,1629.6034,918.1899,711.4135
2024-06-15,1,2.8657,2.3867,5.479
2024-06-15,2,2.749,1.383,4.866
2024-06-15,3,2.0811,1.0507,3.5304
2024-06-15,4,1.1887,0.7884,2.4004
2024-06-15,5,1.0481,0.7509,1.7972
2024-06-15,6,1.0444,0.0,1.0444
2024-06-15,7,0.315,0.1314,0.1836
2024-06-15,8,44.7842,31.3909,83.3933
2024-06-15,9,15.2272,12.1306,33.0966
2024-06-15,10,17.1384,0.0,17.1384
2024-06-15,11,26.1992,26.1992,58.0
2024-06-15,12,3.0565,1.8582,6.1984
2024-06-15,13,3.0954,1.7199,5.3755
2024-06-15,14,35.305,21.1736,60.1313
2024-06-15,15,9.622,7.037,18.585
2024-06-15,16,13.727,8.1422,22.5848
2024-06-15,17,8.6826,5.2792,15.4033
2024-06-15,18,9.8556,6.5932,15.2624
2024-06-15,19,6.6943,5.0661,13.1282
2024-06-15,20,3.134,3.134,8.5
2024-06-15,21,12.7519,4.6917,8.0602
2024-06-15,22,5.2702,4.8426,13.4276
2024-06-15,23,4.2548,3.2256,10.0292
2024-06-15,24,2.8343,1.9347,8.8996
2024-06-15,25,1.1769,0.64,1.5369
2024-06-15,26,0.6755,0.4438,1.2317
2024-06-15,27,1429.6824,949.338,2330.3445
2024-06-15,28,390.0015,215.5108,624.4906
2024-06-15,29,1560.95,1386.5233,174.42669999999998
2024-06-15,30,1155.4523,1403.0562,0.0
2024-06-16,1,5.479,2.2255,3.2535
2024-06-16,2,4.866,2.0264,2.8396
2024-06-16,3,3.5304,0.0,3.5304
2024-06-16,4,2.4004,0.7076,1.6927
2024-06-16,5,1.7972,0.6503,1.1469
2024-06-16,6,1.0444,0.5597,1.9847
2024-06-16,7,0.1836,0.1783,0.5053
2024-06-16,8,83.3933,33.0145,50.3789
2024-06-16,9,33.0966,14.0844,19.0122
2024-06-16,10,17.1384,12.8377,28.3007
2024-06-16,11,58.0,36.6895,59.3105
2024-06-16,12,6.1984,2.5365,3.6619
2024-06-16,13,5.3755,2.0533,3.3223
2024-06-16,14,60.1313,22.1704,37.9609
2024-06-16,15,18.585,6.7751,11.8099
2024-06-16,16,22.5848,9.769,12.8159
2024-06-16,17,15.4033,5.146,10.2573
2024-06-16,18,15.2624,6.4723,8.79
2024-06-16,19,13.1282,5.4342,7.694
2024-06-16,20,8.5,3.6907,4.8093
2024-06-16,21,8.0602,8.0602,21.0
2024-06-16,22,13.4276,6.6953,6.7323
2024-06-16,23,10.0292,4.2197,5.8095
2024-06-16,24,8.8996,3.6714,5.2282
2024-06-16,25,1.5369,0.6348,0.9021
2024-06-16,26,1.2317,0.5963,0.6353
2024-06-16,27,2330.3445,887.2229,1443.1215
2024-06-16,28,624.4906,211.626,412.8647
2024-06-16,29,2910.9139,1352.8365,1558.0774000000001
2024-06-16,30,1803.8302,1357.6251,446.20510000000013
2024-06-17,1,3.2535,1.6718,4.5818
2024-06-17,2,2.8396,1.6601,3.6795
2024-06-17,3,3.5304,0.7343,2.7961
2024-06-17,4,1.6927,0.7261,0.9667
2024-06-17,5,1.1469,0.4196,0.7272
2024-06-17,6,1.9847,0.58,1.4048
2024-06-17,7,0.5053,0.1694,0.3359
2024-06-17,8,50.3789,23.2054,27.1735
2024-06-17,9,19.0122,10.0052,25.0071
2024-06-17,10,28.3007,8.2873,20.0134
2024-06-17,11,59.3105,19.9088,39.4017
2024-06-17,12,3.6619,2.0328,5.1291
2024-06-17,13,3.3223,1.306,2.0162
2024-06-17,14,37.9609,21.4414,45.5195
2024-06-17,15,11.8099,5.4718,6.3381
2024-06-17,16,12.8159,6.0311,17.7848
2024-06-17,17,10.2573,3.8847,6.3726
2024-06-17,18,8.79,4.8805,11.9096
2024-06-17,19,7.694,4.9617,10.2324
2024-06-17,20,4.8093,2.8921,6.4171
2024-06-17,21,21.0,5.4428,15.5572
2024-06-17,22,6.7323,3.697,10.0353
2024-06-17,23,5.8095,3.3381,7.4714
2024-06-17,24,5.2282,1.8045,3.4237
2024-06-17,25,0.9021,0.6251,1.277
2024-06-17,26,0.6353,0.4362,1.1992
2024-06-17,27,1443.1215,667.402,775.7196
2024-06-17,28,412.8647,179.0913,233.7734
2024-06-17,29,1350.9422,961.6332,389.30899999999997
2024-06-17,30,1059.2784,972.1115,87.16689999999994
2024-06-18,1,4.5818,0.0,4.5818
2024-06-18,2,3.6795,1.6838,1.9956
2024-06-18,3,2.7961,0.6692,2.1269
2024-06-18,4,0.9667,0.8019,2.1648
2024-06-18,5,0.7272,0.5581,1.6691
2024-06-18,6,1.4048,0.5709,0.8339
2024-06-18,7,0.3359,0.0623,0.2736
2024-06-18,8,27.1735,20.2372,61.9362
2024-06-18,9,25.0071,8.6056,16.4015
2024-06-18,10,20.0134,8.391,11.6225
2024-06-18,11,39.4017,20.2512,19.1505
2024-06-18,12,5.1291,1.4748,3.6543
2024-06-18,13,2.0162,1.6211,4.3951
2024-06-18,14,45.5195,14.7939,30.7256
2024-06-18,15,6.3381,6.2921,14.046
2024-06-18,16,17.7848,5.8901,11.8947
2024-06-18,17,6.3726,4.4775,11.8952
2024-06-18,18,11.9096,4.5695,7.3401
2024-06-18,19,10.2324,3.9053,6.3271
2024-06-18,20,6.4171,1.8222,4.5949
2024-06-18,21,15.5572,5.1499,10.4073
2024-06-18,22,10.0353,2.788,7.2473
2024-06-18,23,7.4714,2.859,4.6124
2024-06-18,24,3.4237,1.892,6.5317
2024-06-18,25,1.277,0.426,0.851
2024-06-18,26,1.1992,0.3847,0.8144
2024-06-18,27,775.7196,700.1329,1825.5867
2024-06-18,28,233.7734,172.4191,461.3542
2024-06-18,29,2265.1449,982.2487,1282.8961999999997
2024-06-18,30,550.5548,983.0599,0.0
2024-06-19,1,4.5818,1.3537,3.2281
2024-06-19,2,1.9956,1.6544,3.8413
2024-06-19,3,2.1269,1.09,1.0369
2024-06-19,4,2.1648,0.6794,1.4855
2024-06-19,5,1.6691,0.4879,1.1812
2024-06-19,6,0.8339,0.4036,1.9303
2024-06-19,7,0.2736,0.0902,0.1834
2024-06-19,8,61.9362,20.6275,41.3087
2024-06-19,9,16.4015,10.5514,24.8502
2024-06-19,10,11.6225,7.0533,21.5691
2024-06-19,11,19.1505,15.928,43.2225
2024-06-19,12,3.6543,2.3908,4.7635
2024-06-19,13,4.3951,1.3612,3.034
2024-06-19,14,30.7256,15.1291,45.5964
2024-06-19,15,14.046,4.2723,9.7737
2024-06-19,16,11.8947,7.7216,17.173
2024-06-19,17,11.8952,4.0394,7.8557
2024-06-19,18,7.3401,5.4778,11.8623
2024-06-19,19,6.3271,3.644,9.683
2024-06-19,20,4.5949,1.6492,2.9457
2024-06-19,21,10.4073,4.041,6.3663
2024-06-19,22,7.2473,4.376,9.8713
2024-06-19,23,4.6124,3.248,7.3644
2024-06-19,24,6.5317,2.9912,3.5405
2024-06-19,25,0.851,0.3476,0.5035
2024-06-19,26,0.8144,0.2996,0.5148
2024-06-19,27,1825.5867,658.3429,1167.2438
2024-06-19,28,461.3542,186.4321,274.9221
2024-06-19,29,1434.9225,946.8075,488.1149999999999
2024-06-19,30,1423.9721,934.2695,489.70259999999996
2024-06-20,1,3.2281,1.2575,1.9705
2024-06-20,2,3.8413,1.4223,2.4189
2024-06-20,3,1.0369,1.0369,2.5
2024-06-20,4,1.4855,0.6858,0.7996
